"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000104142",1155.15263728426,0.625113330619548,0.0701338031579154,8.91315317967321,4.96013821217019e-19,3.26892913130463e-18,"VPS18","57617","VPS18 core subunit of CORVET and HOPS complexes"
"ENSG00000126804",657.318059456386,0.697555469716027,0.0782658006757933,8.91264720596889,4.98283357785004e-19,3.28241368872723e-18,"ZBTB1","22890","zinc finger and BTB domain containing 1"
"ENSG00000067208",676.431260892953,-0.768878964770695,0.0862697368447422,-8.91249924819442,4.9894895623061e-19,3.28532504124951e-18,"EVI5","7813","ecotropic viral integration site 5"
"ENSG00000115840",286.57827700279,-1.06192950789987,0.119212463532506,-8.9078731907114,5.20208501372876e-19,3.42377369407149e-18,"SLC25A12","8604","solute carrier family 25 member 12"
"ENSG00000144815",996.653273288525,-0.588359964637808,0.0660552762627487,-8.90708506459776,5.23918579685065e-19,3.44664753048527e-18,"NXPE3","91775","neurexophilin and PC-esterase domain family member 3"
"ENSG00000142089",3186.12059021845,0.438434629404669,0.0492359597277319,8.90476456291606,5.3499471589076e-19,3.51793750064247e-18,"IFITM3","10410","interferon induced transmembrane protein 3"
"ENSG00000059145",392.927235430286,0.870845787750722,0.0978019816872049,8.90417323583385,5.3785400289873e-19,3.53515673493617e-18,"UNKL","64718","unk like zinc finger"
"ENSG00000162772",188.3531387419,1.32925535648938,0.14931712228438,8.90222993956289,5.47357302083241e-19,3.59601018229106e-18,"ATF3","467","activating transcription factor 3"
"ENSG00000186111",2617.64862608013,0.46070884789569,0.0518044882627366,8.89322264046148,5.93617098243656e-19,3.8981829115777e-18,"PIP5K1C","23396","phosphatidylinositol-4-phosphate 5-kinase type 1 gamma"
"ENSG00000197535",1935.32226712238,-0.488118194433578,0.0549283818878578,-8.88644772806385,6.30937165576268e-19,4.14140614938131e-18,"MYO5A","4644","myosin VA"
"ENSG00000186635",1378.20274767947,0.528635047555089,0.0594944605066652,8.88544988984085,6.36626176016238e-19,4.17688187837362e-18,"ARAP1","116985","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
"ENSG00000173542",1185.93741569089,0.553397634828499,0.0623126513218263,8.8809836058871,6.62717214824032e-19,4.34612316328796e-18,"MOB1B","92597","MOB kinase activator 1B"
"ENSG00000029364",1946.13234144968,0.479814370005602,0.0540358533592211,8.87955570565117,6.7127941643646e-19,4.40030996316448e-18,"SLC39A9","55334","solute carrier family 39 member 9"
"ENSG00000131791",699.607480970168,0.670280520282884,0.0755120400375338,8.8764721486761,6.90144056971982e-19,4.52195191655594e-18,"PRKAB2","5565","protein kinase AMP-activated non-catalytic subunit beta 2"
"ENSG00000170145",1016.12788907531,0.603504762274211,0.0680566444495129,8.8676831947234,7.46834465183962e-19,4.89121635914061e-18,"SIK2","23235","salt inducible kinase 2"
"ENSG00000111875",241.722247761554,-1.09957626217557,0.124022907423809,-8.86591263675278,7.58799546951455e-19,4.96736423561358e-18,"ASF1A","25842","anti-silencing function 1A histone chaperone"
"ENSG00000114982",835.437083472498,-0.632683474334701,0.0713951068816386,-8.86172038909594,7.8789007307854e-19,5.15550341805067e-18,"KANSL3","55683","KAT8 regulatory NSL complex subunit 3"
"ENSG00000137494",377.990673635694,0.898083525346391,0.101357364982694,8.86056504625722,7.96098954195082e-19,5.20689832463302e-18,"ANKRD42","338699","ankyrin repeat domain 42"
"ENSG00000005108",44.1708787387906,4.77726026864896,0.539192143771226,8.86003315114306,7.99906490012249e-19,5.22947322575876e-18,"THSD7A","221981","thrombospondin type 1 domain containing 7A"
"ENSG00000141503",2117.63772883081,0.444965784995294,0.0502242013308453,8.85958906671586,8.03099212291058e-19,5.24801042195536e-18,"MINK1","50488","misshapen like kinase 1"
"ENSG00000141504",538.24546621445,0.799130925298106,0.090204233992138,8.85912877845353,8.06421715299838e-19,5.2673788340394e-18,"SAT2","112483","spermidine/spermine N1-acetyltransferase family member 2"
"ENSG00000162441",292.967656286429,-0.972540270478137,0.10978257613364,-8.85878528933637,8.08909968623522e-19,5.28128330625757e-18,"LZIC","84328","leucine zipper and CTNNBIP1 domain containing"
"ENSG00000129680",437.703042748493,-0.838258196677868,0.0946502661492219,-8.85637442747707,8.26589064309965e-19,5.39431068623429e-18,"MAP7D3","79649","MAP7 domain containing 3"
"ENSG00000134470",165.982628505609,1.36298739512939,0.153932895823957,8.85442574073415,8.41157437021644e-19,5.48694615890228e-18,"IL15RA","3601","interleukin 15 receptor subunit alpha"
"ENSG00000143815",605.256037059552,-0.736066320571065,0.0831385695478478,-8.85348791270031,8.48258743180531e-19,5.53081266636574e-18,"LBR","3930","lamin B receptor"
"ENSG00000103222",4863.73279895327,0.389045709399588,0.0439458608015561,8.85284079782577,8.53193239821964e-19,5.56051849733126e-18,"ABCC1","4363","ATP binding cassette subfamily C member 1 (ABCC1 blood group)"
"ENSG00000168807",1517.85116947287,-0.513005243580309,0.0579694698952691,-8.84957624258307,8.78522292538466e-19,5.72305653099338e-18,"SNTB2","6645","syntrophin beta 2"
"ENSG00000165156",590.016655997702,-0.719065266701746,0.0812602698158974,-8.84891556883646,8.83737975500548e-19,5.75448176423008e-18,"ZHX1","11244","zinc fingers and homeoboxes 1"
"ENSG00000184602",363.887195479689,-0.886222529569531,0.100154813623134,-8.84852657111658,8.86823207091731e-19,5.77201281000333e-18,"SNN","8303","stannin"
"ENSG00000182261",43.2089584488167,-3.20021801723704,0.362035837511257,-8.83950616390992,9.61426065224766e-19,6.25480464931435e-18,"NLRP10","338322","NLR family pyrin domain containing 10"
"ENSG00000049192",260.89778959506,-1.16860855512266,0.132318003143033,-8.83181825121266,1.0298769242538e-18,6.69716335426666e-18,"ADAMTS6","11174","ADAM metallopeptidase with thrombospondin type 1 motif 6"
"ENSG00000170955",1174.9011220335,-0.547371407783442,0.0619859413708329,-8.83057344420689,1.04140419669292e-18,6.76912727850399e-18,"CAVIN3","112464","caveolae associated protein 3"
"ENSG00000196365",1471.31191529607,-0.524355270558369,0.0593898632775068,-8.82903649917918,1.05581267313834e-18,6.85974708907663e-18,"LONP1","9361","lon peptidase 1, mitochondrial"
"ENSG00000070214",696.011952535942,0.692380053794654,0.07842428100682,8.82864394682104,1.0595242084422e-18,6.88081813528555e-18,"SLC44A1","23446","solute carrier family 44 member 1"
"ENSG00000145012",2799.29440053653,-0.583801870533991,0.0661989174652336,-8.81890358464838,1.15585911207349e-18,7.50312432892601e-18,"LPP","4026","LIM domain containing preferred translocation partner in lipoma"
"ENSG00000172115",1936.07943409259,-0.489525779822424,0.0555116554799434,-8.81843237406768,1.16073273883254e-18,7.53143283279596e-18,"CYCS","54205","cytochrome c, somatic"
"ENSG00000169715",1708.07849182068,0.52879095397243,0.0599777793947878,8.81644767959487,1.18148372119501e-18,7.66269133084091e-18,"MT1E","4493","metallothionein 1E"
"ENSG00000157954",1625.22012772813,0.48467579213637,0.0550126218385478,8.81026527982627,1.24850047995859e-18,8.09376524739261e-18,"WIPI2","26100","WD repeat domain, phosphoinositide interacting 2"
"ENSG00000224470",897.241188321648,0.617640578357648,0.0701211447259749,8.80819303180679,1.27179292091023e-18,8.24112836708038e-18,"ATXN1L","342371","ataxin 1 like"
"ENSG00000023734",2991.91487161239,-0.445573390083193,0.0505939589947678,-8.80684965035593,1.28712151376592e-18,8.33617608551754e-18,"STRAP","11171","serine/threonine kinase receptor associated protein"
"ENSG00000166886",1112.90177909797,0.686271733772316,0.0779251356556457,8.80680832953539,1.28759588414155e-18,8.33617608551754e-18,"NAB2","4665","NGFI-A binding protein 2"
"ENSG00000153714",383.16309489998,0.875854055367139,0.0994564598502416,8.80640691098368,1.2922132358639e-18,8.36238433252895e-18,"LURAP1L","286343","leucine rich adaptor protein 1 like"
"ENSG00000115540",324.872546317055,-0.98653051575503,0.112145156896562,-8.7969070003171,1.40638770009e-18,9.09724144179751e-18,"MOB4","25843","MOB family member 4, phocein"
"ENSG00000109133",1023.4744452088,0.612185020147787,0.0696039998641729,8.79525632639534,1.42721795138706e-18,9.22791888462846e-18,"TMEM33","55161","transmembrane protein 33"
"ENSG00000163053",78.494945961489,1.97554337003158,0.224695376608203,8.79209621422826,1.4679497235402e-18,9.48460199407361e-18,"SLC16A14","151473","solute carrier family 16 member 14"
"ENSG00000068438",544.97202773904,-0.760265678698397,0.0864716869709738,-8.79207640477279,1.46820864087974e-18,9.48460199407361e-18,"FTSJ1","24140","FtsJ RNA 2'-O-methyltransferase 1"
"ENSG00000167555",348.657701087411,0.967961388082855,0.110223142078773,8.78183446622381,1.60829672442068e-18,1.03850017062592e-17,"ZNF528","84436","zinc finger protein 528"
"ENSG00000116793",589.635373449084,0.769415584094334,0.0876370558926005,8.77956905623638,1.64102209503823e-18,1.05916584253566e-17,"PHTF1","10745","putative homeodomain transcription factor 1"
"ENSG00000165934",1156.52846637499,-0.552832968911803,0.0629837261643768,-8.77739382184223,1.67306332645821e-18,1.07937199234392e-17,"CPSF2","53981","cleavage and polyadenylation specific factor 2"
"ENSG00000205155",263.141937940831,1.03903315281689,0.118380250938644,8.77708185764373,1.67770893203602e-18,1.08189395134369e-17,"PSENEN","55851","presenilin enhancer, gamma-secretase subunit"
"ENSG00000203950",676.464933781985,0.70038154469539,0.0798066636504053,8.7759782536885,1.69424568601803e-18,1.09207850494098e-17,"RTL8A","26071","retrotransposon Gag like 8A"
"ENSG00000189410",331.389386693001,-0.975000979033269,0.111101030074305,-8.77580503422142,1.69685583539029e-18,1.0932812378019e-17,"SH2D5","400745","SH2 domain containing 5"
"ENSG00000143436",288.232494514608,-0.961842345696003,0.109608443713014,-8.77525775490781,1.70512860757498e-18,1.09812973455837e-17,"MRPL9","65005","mitochondrial ribosomal protein L9"
"ENSG00000145390",521.060382205402,-0.764462703414236,0.0871483429726312,-8.77197061169958,1.75566230907884e-18,1.13017876075233e-17,"USP53","54532","ubiquitin specific peptidase 53"
"ENSG00000120885",8117.18965123404,0.420714989685746,0.0479638739392561,8.77149727769196,1.7630597109452e-18,1.13444358974091e-17,"CLU","1191","clusterin"
"ENSG00000116521",1615.60152104682,0.526642883515792,0.060043679843055,8.77099612969018,1.77092534333284e-18,1.1390058359702e-17,"SCAMP3","10067","secretory carrier membrane protein 3"
"ENSG00000156875",930.025079594941,0.634475954464378,0.0723606933930622,8.76824039009569,1.81480048844738e-18,1.16671418710249e-17,"SLC71A1","64645","solute carrier family 71 member 1"
"ENSG00000149547",2510.47314998831,0.481112136772597,0.0549277848729309,8.75899397519114,1.9700064735837e-18,1.26594029295471e-17,"EI24","9538","EI24 autophagy associated transmembrane protein"
"ENSG00000110911",599.323970705628,-0.706406272320903,0.0806735665269223,-8.7563535707221,2.0166843104571e-18,1.29536915262854e-17,"SLC11A2","4891","solute carrier family 11 member 2"
"ENSG00000108669",334.487427273618,0.968711983984817,0.110632618080632,8.75611551810876,2.02094595545824e-18,1.29753916458398e-17,"CYTH1","9267","cytohesin 1"
"ENSG00000099783",3354.80336718706,-0.379050200793726,0.043291902276998,-8.7556836465263,2.02870008203907e-18,1.30194863281581e-17,"HNRNPM","4670","heterogeneous nuclear ribonucleoprotein M"
"ENSG00000165102",2205.18186016525,0.433713206665229,0.0495493618547236,8.75315423711926,2.07470833627342e-18,1.33089368820334e-17,"HGSNAT","138050","heparan-alpha-glucosaminide N-acetyltransferase"
"ENSG00000101557",1772.97658996374,-0.458801832133485,0.0524230308783913,-8.75191350911766,2.09765147386506e-18,1.34502401357825e-17,"USP14","9097","ubiquitin specific peptidase 14"
"ENSG00000187951",56.0463120857377,-2.40946140467102,0.275321008722194,-8.75146221442993,2.10605865304006e-18,1.34982555031232e-17,"LOC100288637","100288637","OTU deubiquitinase 7A pseudogene"
"ENSG00000230453",67.8136580133658,-2.13641554772066,0.244127440572282,-8.75123067981413,2.11038482156445e-18,1.35200841817626e-17,"ANKRD18B","441459","ankyrin repeat domain 18B"
"ENSG00000139668",482.19123355898,-0.761595556173784,0.0870517793015554,-8.74876495672245,2.15700407693256e-18,1.38127244508018e-17,"WDFY2","115825","WD repeat and FYVE domain containing 2"
"ENSG00000117523",5053.46047674309,0.386326092199368,0.0441581647282705,8.74868995522449,2.15843794695276e-18,1.38158838521726e-17,"PRRC2C","23215","proline rich coiled-coil 2C"
"ENSG00000126107",815.883719599592,-0.640007223397085,0.0732644701126834,-8.73557431607341,2.42421267788893e-18,1.5510315434751e-17,"HECTD3","79654","HECT domain E3 ubiquitin protein ligase 3"
"ENSG00000115353",50.0429620001663,2.88915296341757,0.330806355773553,8.73366824123321,2.46543555403244e-18,1.57671955980569e-17,"TACR1","6869","tachykinin receptor 1"
"ENSG00000108797",1269.18823404904,-0.513339030707543,0.0587851238929503,-8.73246489438979,2.49181607074476e-18,1.59289721841778e-17,"CNTNAP1","8506","contactin associated protein 1"
"ENSG00000139644",10613.9588514378,0.325997064816911,0.0373337525944313,8.73196617437105,2.50283083531318e-18,1.59924249546545e-17,"TMBIM6","7009","transmembrane BAX inhibitor motif containing 6"
"ENSG00000171680",427.118705593219,0.840544674652447,0.0963104568015725,8.72744977613607,2.60479469148051e-18,1.66367104425429e-17,"PLEKHG5","57449","pleckstrin homology and RhoGEF domain containing G5"
"ENSG00000156030",561.042020607057,-0.778623469219876,0.0892241878393168,-8.72659631962236,2.6245182991007e-18,1.67553993106429e-17,"MIDEAS","91748","mitotic deacetylase associated SANT domain protein"
"ENSG00000256269",360.046147759123,-0.886905000413906,0.101667483076311,-8.72358568912539,2.69527956086587e-18,1.71996771282014e-17,"HMBS","3145","hydroxymethylbilane synthase"
"ENSG00000104805",3943.48555572636,0.401676976401969,0.0460724188553612,8.71838263284993,2.82203870866461e-18,1.80007592836661e-17,"NUCB1","4924","nucleobindin 1"
"ENSG00000048649",1446.7528729647,0.495003148233184,0.0567832426655329,8.71741600156357,2.84622826143128e-18,1.81471758508791e-17,"RSF1","51773","remodeling and spacing factor 1"
"ENSG00000164068",715.568257253497,0.735838145673188,0.0844214365755222,8.7162476205308,2.87573991534084e-18,1.83273836687015e-17,"RNF123","63891","ring finger protein 123"
"ENSG00000103034",339.219279119036,0.926242242101295,0.106327214430853,8.71124337319728,3.00559579668988e-18,1.91466618618275e-17,"NDRG4","65009","NDRG family member 4"
"ENSG00000151458",1225.65016338676,0.579614431207146,0.0665395962929044,8.71081977497592,3.0168499300912e-18,1.92100240455309e-17,"ANKRD50","57182","ankyrin repeat domain containing 50"
"ENSG00000183576",620.358780693708,-0.714617461383493,0.0821317340734543,-8.70086903004357,3.29352199014886e-18,2.09626681262074e-17,"SETD3","84193","SET domain containing 3, actin N3(tau)-histidine methyltransferase"
"ENSG00000131351",82.7462984632395,-1.9242920348665,0.221206788591401,-8.6990641070285,3.34632452788015e-18,2.12895224402596e-17,"HAUS8","93323","HAUS augmin like complex subunit 8"
"ENSG00000101298",355.139995384923,-0.886230993738592,0.101921642218794,-8.69521893923308,3.46161654723307e-18,2.20075971004256e-17,"SNPH","9751","syntaphilin"
"ENSG00000102359",1060.31174832342,0.576852575225734,0.0663414946637872,8.69520016317346,3.46218903329364e-18,2.20075971004256e-17,"SRPX2","27286","sushi repeat containing protein X-linked 2"
"ENSG00000117593",411.596156971702,-0.807632661078303,0.092892509907731,-8.69427106534762,3.4906344787974e-18,2.21788150923589e-17,"DARS2","55157","aspartyl-tRNA synthetase 2, mitochondrial"
"ENSG00000185909",431.144093719095,0.860444969382532,0.0990314243712277,8.68860540829021,3.66915678850221e-18,2.33030320895363e-17,"KLHDC8B","200942","kelch domain containing 8B"
"ENSG00000094880",480.561927043917,-0.800689557088198,0.0921553199858928,-8.68847894197284,3.67324283768896e-18,2.33189011606097e-17,"CDC23","8697","cell division cycle 23"
"ENSG00000169992",1983.82307067091,0.463807290766024,0.0533932432569242,8.68662891546442,3.7335321157168e-18,2.36913981770539e-17,"NLGN2","57555","neuroligin 2"
"ENSG00000173210",3327.91218151663,0.386876531033399,0.0445588172983242,8.68237880828917,3.87576089310142e-18,2.45833020378497e-17,"ABLIM3","22885","actin binding LIM protein family member 3"
"ENSG00000131584",1067.09073092054,0.58214620479222,0.0670714230482626,8.67949684582247,3.97523493752179e-18,2.52033669539038e-17,"ACAP3","116983","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3"
"ENSG00000174996",1118.01688242171,0.62342553036506,0.0718432214146393,8.67758318863505,4.04267501177777e-18,2.56198860755028e-17,"KLC2","64837","kinesin light chain 2"
"ENSG00000168175",2245.39404118475,0.418908338249526,0.048360324756854,8.66223170244849,4.62616846096076e-18,2.93050516134168e-17,"MAPK1IP1L","93487","mitogen-activated protein kinase 1 interacting protein 1 like"
"ENSG00000132305",1366.30956186404,-0.537309077611487,0.0620347139521585,-8.66142589173317,4.65899367236353e-18,2.95002659685432e-17,"IMMT","10989","inner membrane mitochondrial protein"
"ENSG00000172260",704.377216182805,-0.656396349891088,0.0758142323943922,-8.65795681312788,4.80295422036985e-18,3.03987063753697e-17,"NEGR1","257194","neuronal growth regulator 1"
